cursor x,cursor y,ch1,ch2,ch3,ch4,ch5
2054,923,200.68359375,213.37890625,27.83203125,64.453125,-30.76171875
2054,923,56.640625,269.53125,36.62109375,72.265625,50.78125
2054,923,-104.4921875,88.37890625,34.66796875,7.8125,58.10546875
2054,923,15.625,81.0546875,13.671875,-17.08984375,-8.7890625
2062,865,209.47265625,249.51171875,33.69140625,44.921875,19.53125
2062,865,114.74609375,185.546875,54.6875,61.03515625,20.5078125
2062,865,-111.81640625,28.80859375,46.38671875,-3.41796875,31.73828125
2062,865,-50.29296875,32.2265625,47.36328125,-23.4375,50.29296875
2062,865,174.31640625,105.46875,53.7109375,43.9453125,11.71875
2062,865,153.3203125,137.20703125,46.875,77.63671875,46.38671875
2062,865,-88.8671875,-186.03515625,35.15625,18.06640625,40.0390625
2062,865,-100.5859375,-169.43359375,29.78515625,-25.390625,42.48046875
2062,865,131.8359375,199.70703125,34.1796875,18.5546875,-4.8828125
2062,865,191.40625,197.75390625,32.2265625,68.84765625,-28.3203125
2062,865,-43.45703125,86.42578125,28.3203125,16.11328125,16.11328125
2062,865,-153.3203125,100.09765625,32.2265625,-60.05859375,32.71484375
2069,814,-1.46484375,163.0859375,22.94921875,-56.640625,23.92578125
2069,814,126.46484375,145.99609375,25.87890625,-2.44140625,6.34765625
2069,814,-9.27734375,91.30859375,41.9921875,-0.48828125,32.2265625
2069,814,-184.08203125,54.19921875,48.828125,-69.3359375,31.73828125
2069,814,-78.125,69.82421875,52.24609375,-82.03125,-20.01953125
2069,814,118.65234375,30.76171875,51.26953125,-17.578125,30.2734375
2069,814,44.43359375,-56.15234375,60.546875,4.39453125,49.8046875
2069,814,-182.12890625,-41.9921875,42.96875,-57.6171875,18.06640625
2069,814,-125.9765625,83.49609375,16.11328125,-83.984375,14.16015625
2069,814,85.44921875,71.2890625,10.25390625,-27.83203125,45.41015625
2069,814,75.68359375,32.71484375,20.01953125,-1.953125,74.70703125
2069,814,-128.90625,115.72265625,34.66796875,-42.96875,12.6953125
2074,769,-151.3671875,54.6875,40.0390625,-60.05859375,-10.25390625
2075,765,51.26953125,109.375,35.64453125,-15.13671875,53.22265625
2075,765,140.625,192.87109375,35.15625,33.69140625,35.64453125
2075,765,-38.57421875,153.3203125,41.015625,16.6015625,12.6953125
2075,765,-155.2734375,26.85546875,36.1328125,-32.2265625,17.08984375
2075,765,11.71875,-14.6484375,29.296875,-11.23046875,6.8359375
2075,765,180.6640625,96.6796875,25.87890625,53.7109375,50.29296875
2075,765,55.17578125,142.08984375,24.90234375,43.9453125,52.24609375
2075,765,-130.37109375,44.43359375,32.71484375,-21.97265625,36.62109375
2075,765,-46.875,-208.0078125,20.01953125,-32.2265625,1.46484375
2075,765,166.015625,4.39453125,23.4375,28.3203125,17.08984375
2075,765,124.51171875,331.54296875,49.8046875,63.4765625,58.59375
2078,714,-112.3046875,133.30078125,50.29296875,3.41796875,41.9921875
2079,700,-86.9140625,59.08203125,32.71484375,-29.78515625,13.671875
2079,700,130.859375,227.5390625,24.90234375,26.85546875,10.25390625
2079,700,159.66796875,274.90234375,30.76171875,67.87109375,41.015625
2079,700,-45.8984375,100.5859375,34.66796875,39.0625,52.24609375
2079,700,-101.5625,-38.57421875,23.92578125,-10.7421875,58.10546875
2079,700,84.9609375,-2.44140625,26.85546875,3.90625,-19.53125
2079,700,190.91796875,221.6796875,30.76171875,59.5703125,5.37109375
2079,700,12.20703125,32.71484375,35.15625,42.96875,24.4140625
2079,700,-131.34765625,-161.62109375,58.59375,-18.5546875,23.4375
2079,700,27.34375,130.37109375,64.453125,-7.32421875,70.3125
2079,700,208.0078125,184.5703125,62.01171875,67.87109375,11.23046875
2081,631,82.51953125,91.30859375,53.7109375,70.80078125,3.90625
2081,631,-114.74609375,41.50390625,50.78125,3.41796875,18.06640625
2081,631,-12.6953125,149.90234375,41.015625,-1.953125,26.85546875
2081,631,193.359375,213.8671875,20.5078125,58.10546875,50.78125
2081,631,142.08984375,115.234375,11.71875,80.56640625,2.44140625
2081,631,-95.21484375,-33.203125,32.71484375,14.6484375,-8.7890625
2081,631,-83.49609375,-30.76171875,56.15234375,-24.90234375,15.13671875
2081,631,137.6953125,123.046875,51.26953125,32.2265625,45.41015625
2081,631,174.8046875,17.578125,46.38671875,77.63671875,69.3359375
2081,631,-17.08984375,31.25,35.64453125,41.50390625,84.47265625
2081,631,-78.125,177.734375,34.1796875,-1.46484375,108.3984375
2081,631,87.890625,146.97265625,33.69140625,20.99609375,99.12109375
2082,584,195.80078125,131.8359375,38.57421875,69.3359375,76.171875
2082,584,32.71484375,69.82421875,42.96875,44.43359375,47.8515625
2082,584,-125.9765625,33.203125,32.2265625,-18.06640625,16.11328125
2082,584,-3.90625,-26.85546875,33.69140625,-12.6953125,-2.44140625
